user_id,gender_code,gender,age_code,age,occupation_code,occupation,zip,cluster,genres
3997,M,Male,35,35-44,17,Technician/Engineer,45255,10,"['Action', 'Comedy', 'Drama', 'Thriller', 'Sci-Fi', 'Adventure', 'Romance', 'Horror', 'Crime', ""Children's"", 'War', 'Fantasy', 'Animation', 'Mystery', 'Musical', 'Western', 'Film-Noir', 'Documentary']"
3999,M,Male,35,35-44,17,Technician/Engineer,30701,10,"['Action', 'Comedy', 'Drama', 'Thriller', 'Sci-Fi', 'Adventure', 'Romance', 'Horror', 'Crime', ""Children's"", 'War', 'Fantasy', 'Animation', 'Mystery', 'Musical', 'Western', 'Film-Noir', 'Documentary']"
4028,M,Male,25,25-34,4,College/Grad Student,02140,10,"['Action', 'Comedy', 'Drama', 'Thriller', 'Sci-Fi', 'Adventure', 'Romance', 'Horror', 'Crime', ""Children's"", 'War', 'Fantasy', 'Animation', 'Mystery', 'Musical', 'Western', 'Film-Noir', 'Documentary']"
4041,M,Male,18,18-24,3,Clerical/Admin,48005,10,"['Action', 'Comedy', 'Drama', 'Thriller', 'Sci-Fi', 'Adventure', 'Romance', 'Horror', 'Crime', ""Children's"", 'War', 'Fantasy', 'Animation', 'Mystery', 'Musical', 'Western', 'Film-Noir', 'Documentary']"
4156,M,Male,56,56+,20,Writer,95123,10,"['Action', 'Comedy', 'Drama', 'Thriller', 'Sci-Fi', 'Adventure', 'Romance', 'Horror', 'Crime', ""Children's"", 'War', 'Fantasy', 'Animation', 'Mystery', 'Musical', 'Western', 'Film-Noir', 'Documentary']"
4213,M,Male,35,35-44,7,Executive/Managerial,63125,10,"['Action', 'Comedy', 'Drama', 'Thriller', 'Sci-Fi', 'Adventure', 'Romance', 'Horror', 'Crime', ""Children's"", 'War', 'Fantasy', 'Animation', 'Mystery', 'Musical', 'Western', 'Film-Noir', 'Documentary']"
4242,M,Male,50,50-55,7,Executive/Managerial,78704,10,"['Action', 'Comedy', 'Drama', 'Thriller', 'Sci-Fi', 'Adventure', 'Romance', 'Horror', 'Crime', ""Children's"", 'War', 'Fantasy', 'Animation', 'Mystery', 'Musical', 'Western', 'Film-Noir', 'Documentary']"
4243,M,Male,56,56+,7,Executive/Managerial,32137,10,"['Action', 'Comedy', 'Drama', 'Thriller', 'Sci-Fi', 'Adventure', 'Romance', 'Horror', 'Crime', ""Children's"", 'War', 'Fantasy', 'Animation', 'Mystery', 'Musical', 'Western', 'Film-Noir', 'Documentary']"
4277,M,Male,35,35-44,16,Self-Employed,98133,10,"['Action', 'Comedy', 'Drama', 'Thriller', 'Sci-Fi', 'Adventure', 'Romance', 'Horror', 'Crime', ""Children's"", 'War', 'Fantasy', 'Animation', 'Mystery', 'Musical', 'Western', 'Film-Noir', 'Documentary']"
4279,M,Male,25,25-34,16,Self-Employed,43215,10,"['Action', 'Comedy', 'Drama', 'Thriller', 'Sci-Fi', 'Adventure', 'Romance', 'Horror', 'Crime', ""Children's"", 'War', 'Fantasy', 'Animation', 'Mystery', 'Musical', 'Western', 'Film-Noir', 'Documentary']"
4287,M,Male,25,25-34,7,Executive/Managerial,35244,10,"['Action', 'Comedy', 'Drama', 'Thriller', 'Sci-Fi', 'Adventure', 'Romance', 'Horror', 'Crime', ""Children's"", 'War', 'Fantasy', 'Animation', 'Mystery', 'Musical', 'Western', 'Film-Noir', 'Documentary']"
4318,M,Male,25,25-34,5,Customer Service,02891,10,"['Action', 'Comedy', 'Drama', 'Thriller', 'Sci-Fi', 'Adventure', 'Romance', 'Horror', 'Crime', ""Children's"", 'War', 'Fantasy', 'Animation', 'Mystery', 'Musical', 'Western', 'Film-Noir', 'Documentary']"
4351,M,Male,25,25-34,12,Programmer,37919,10,"['Action', 'Comedy', 'Drama', 'Thriller', 'Sci-Fi', 'Adventure', 'Romance', 'Horror', 'Crime', ""Children's"", 'War', 'Fantasy', 'Animation', 'Mystery', 'Musical', 'Western', 'Film-Noir', 'Documentary']"
4388,M,Male,45,45-49,3,Clerical/Admin,75074,10,"['Action', 'Comedy', 'Drama', 'Thriller', 'Sci-Fi', 'Adventure', 'Romance', 'Horror', 'Crime', ""Children's"", 'War', 'Fantasy', 'Animation', 'Mystery', 'Musical', 'Western', 'Film-Noir', 'Documentary']"
4448,M,Male,25,25-34,14,Sales/Marketing,06880,10,"['Action', 'Comedy', 'Drama', 'Thriller', 'Sci-Fi', 'Adventure', 'Romance', 'Horror', 'Crime', ""Children's"", 'War', 'Fantasy', 'Animation', 'Mystery', 'Musical', 'Western', 'Film-Noir', 'Documentary']"
4470,M,Male,35,35-44,12,Programmer,15089,10,"['Action', 'Comedy', 'Drama', 'Thriller', 'Sci-Fi', 'Adventure', 'Romance', 'Horror', 'Crime', ""Children's"", 'War', 'Fantasy', 'Animation', 'Mystery', 'Musical', 'Western', 'Film-Noir', 'Documentary']"
4472,F,Female,45,45-49,16,Self-Employed,14424,10,"['Action', 'Comedy', 'Drama', 'Thriller', 'Sci-Fi', 'Adventure', 'Romance', 'Horror', 'Crime', ""Children's"", 'War', 'Fantasy', 'Animation', 'Mystery', 'Musical', 'Western', 'Film-Noir', 'Documentary']"
4491,M,Male,18,18-24,4,College/Grad Student,52405,10,"['Action', 'Comedy', 'Drama', 'Thriller', 'Sci-Fi', 'Adventure', 'Romance', 'Horror', 'Crime', ""Children's"", 'War', 'Fantasy', 'Animation', 'Mystery', 'Musical', 'Western', 'Film-Noir', 'Documentary']"
4523,M,Male,18,18-24,2,Artist,55304,10,"['Action', 'Comedy', 'Drama', 'Thriller', 'Sci-Fi', 'Adventure', 'Romance', 'Horror', 'Crime', ""Children's"", 'War', 'Fantasy', 'Animation', 'Mystery', 'Musical', 'Western', 'Film-Noir', 'Documentary']"
4585,M,Male,35,35-44,7,Executive/Managerial,30324,10,"['Action', 'Comedy', 'Drama', 'Thriller', 'Sci-Fi', 'Adventure', 'Romance', 'Horror', 'Crime', ""Children's"", 'War', 'Fantasy', 'Animation', 'Mystery', 'Musical', 'Western', 'Film-Noir', 'Documentary']"
4671,M,Male,25,25-34,12,Programmer,94043,10,"['Action', 'Comedy', 'Drama', 'Thriller', 'Sci-Fi', 'Adventure', 'Romance', 'Horror', 'Crime', ""Children's"", 'War', 'Fantasy', 'Animation', 'Mystery', 'Musical', 'Western', 'Film-Noir', 'Documentary']"
4801,M,Male,25,25-34,4,College/Grad Student,30349,10,"['Action', 'Comedy', 'Drama', 'Thriller', 'Sci-Fi', 'Adventure', 'Romance', 'Horror', 'Crime', ""Children's"", 'War', 'Fantasy', 'Animation', 'Mystery', 'Musical', 'Western', 'Film-Noir', 'Documentary']"
4819,M,Male,35,35-44,18,Tradesman/Craftsman,17350,10,"['Action', 'Comedy', 'Drama', 'Thriller', 'Sci-Fi', 'Adventure', 'Romance', 'Horror', 'Crime', ""Children's"", 'War', 'Fantasy', 'Animation', 'Mystery', 'Musical', 'Western', 'Film-Noir', 'Documentary']"
5011,M,Male,18,18-24,4,College/Grad Student,64154,10,"['Action', 'Comedy', 'Drama', 'Thriller', 'Sci-Fi', 'Adventure', 'Romance', 'Horror', 'Crime', ""Children's"", 'War', 'Fantasy', 'Animation', 'Mystery', 'Musical', 'Western', 'Film-Noir', 'Documentary']"
5103,F,Female,35,35-44,16,Self-Employed,78222,10,"['Action', 'Comedy', 'Drama', 'Thriller', 'Sci-Fi', 'Adventure', 'Romance', 'Horror', 'Crime', ""Children's"", 'War', 'Fantasy', 'Animation', 'Mystery', 'Musical', 'Western', 'Film-Noir', 'Documentary']"
5227,M,Male,18,18-24,10,K-12 Student,64050,10,"['Action', 'Comedy', 'Drama', 'Thriller', 'Sci-Fi', 'Adventure', 'Romance', 'Horror', 'Crime', ""Children's"", 'War', 'Fantasy', 'Animation', 'Mystery', 'Musical', 'Western', 'Film-Noir', 'Documentary']"
5249,F,Female,45,45-49,14,Sales/Marketing,75006,10,"['Action', 'Comedy', 'Drama', 'Thriller', 'Sci-Fi', 'Adventure', 'Romance', 'Horror', 'Crime', ""Children's"", 'War', 'Fantasy', 'Animation', 'Mystery', 'Musical', 'Western', 'Film-Noir', 'Documentary']"
5312,M,Male,25,25-34,1,Academic/Educator,10463,10,"['Action', 'Comedy', 'Drama', 'Thriller', 'Sci-Fi', 'Adventure', 'Romance', 'Horror', 'Crime', ""Children's"", 'War', 'Fantasy', 'Animation', 'Mystery', 'Musical', 'Western', 'Film-Noir', 'Documentary']"
5365,M,Male,18,18-24,12,Programmer,90250,10,"['Action', 'Comedy', 'Drama', 'Thriller', 'Sci-Fi', 'Adventure', 'Romance', 'Horror', 'Crime', ""Children's"", 'War', 'Fantasy', 'Animation', 'Mystery', 'Musical', 'Western', 'Film-Noir', 'Documentary']"
5386,M,Male,25,25-34,14,Sales/Marketing,60045,10,"['Action', 'Comedy', 'Drama', 'Thriller', 'Sci-Fi', 'Adventure', 'Romance', 'Horror', 'Crime', ""Children's"", 'War', 'Fantasy', 'Animation', 'Mystery', 'Musical', 'Western', 'Film-Noir', 'Documentary']"
5504,M,Male,45,45-49,7,Executive/Managerial,85287-2702,10,"['Action', 'Comedy', 'Drama', 'Thriller', 'Sci-Fi', 'Adventure', 'Romance', 'Horror', 'Crime', ""Children's"", 'War', 'Fantasy', 'Animation', 'Mystery', 'Musical', 'Western', 'Film-Noir', 'Documentary']"
5550,M,Male,35,35-44,15,Scientist,48187,10,"['Action', 'Comedy', 'Drama', 'Thriller', 'Sci-Fi', 'Adventure', 'Romance', 'Horror', 'Crime', ""Children's"", 'War', 'Fantasy', 'Animation', 'Mystery', 'Musical', 'Western', 'Film-Noir', 'Documentary']"
5568,M,Male,18,18-24,4,College/Grad Student,49841,10,"['Action', 'Comedy', 'Drama', 'Thriller', 'Sci-Fi', 'Adventure', 'Romance', 'Horror', 'Crime', ""Children's"", 'War', 'Fantasy', 'Animation', 'Mystery', 'Musical', 'Western', 'Film-Noir', 'Documentary']"
5679,M,Male,35,35-44,2,Artist,33020,10,"['Action', 'Comedy', 'Drama', 'Thriller', 'Sci-Fi', 'Adventure', 'Romance', 'Horror', 'Crime', ""Children's"", 'War', 'Fantasy', 'Animation', 'Mystery', 'Musical', 'Western', 'Film-Noir', 'Documentary']"
5767,M,Male,25,25-34,2,Artist,75287,10,"['Action', 'Comedy', 'Drama', 'Thriller', 'Sci-Fi', 'Adventure', 'Romance', 'Horror', 'Crime', ""Children's"", 'War', 'Fantasy', 'Animation', 'Mystery', 'Musical', 'Western', 'Film-Noir', 'Documentary']"
5780,M,Male,18,18-24,17,Technician/Engineer,92886,10,"['Action', 'Comedy', 'Drama', 'Thriller', 'Sci-Fi', 'Adventure', 'Romance', 'Horror', 'Crime', ""Children's"", 'War', 'Fantasy', 'Animation', 'Mystery', 'Musical', 'Western', 'Film-Noir', 'Documentary']"
5837,M,Male,25,25-34,7,Executive/Managerial,60607,10,"['Action', 'Comedy', 'Drama', 'Thriller', 'Sci-Fi', 'Adventure', 'Romance', 'Horror', 'Crime', ""Children's"", 'War', 'Fantasy', 'Animation', 'Mystery', 'Musical', 'Western', 'Film-Noir', 'Documentary']"
5854,M,Male,45,45-49,7,Executive/Managerial,33135,10,"['Action', 'Comedy', 'Drama', 'Thriller', 'Sci-Fi', 'Adventure', 'Romance', 'Horror', 'Crime', ""Children's"", 'War', 'Fantasy', 'Animation', 'Mystery', 'Musical', 'Western', 'Film-Noir', 'Documentary']"
5862,F,Female,25,25-34,9,Homemaker,76120,10,"['Action', 'Comedy', 'Drama', 'Thriller', 'Sci-Fi', 'Adventure', 'Romance', 'Horror', 'Crime', ""Children's"", 'War', 'Fantasy', 'Animation', 'Mystery', 'Musical', 'Western', 'Film-Noir', 'Documentary']"
6007,M,Male,35,35-44,17,Technician/Engineer,80537,10,"['Action', 'Comedy', 'Drama', 'Thriller', 'Sci-Fi', 'Adventure', 'Romance', 'Horror', 'Crime', ""Children's"", 'War', 'Fantasy', 'Animation', 'Mystery', 'Musical', 'Western', 'Film-Noir', 'Documentary']"
5,M,Male,25,25-34,20,Writer,55455,11,"['Drama', 'Comedy', 'Romance', 'Thriller', 'Action', 'Sci-Fi', 'Crime', 'Adventure', 'War', ""Children's"", 'Mystery', 'Horror', 'Musical', 'Animation', 'Fantasy', 'Film-Noir', 'Documentary', 'Western']"
150,M,Male,35,35-44,7,Executive/Managerial,98144,11,"['Drama', 'Comedy', 'Romance', 'Thriller', 'Action', 'Sci-Fi', 'Crime', 'Adventure', 'War', ""Children's"", 'Mystery', 'Horror', 'Musical', 'Animation', 'Fantasy', 'Film-Noir', 'Documentary', 'Western']"
187,F,Female,45,45-49,1,Academic/Educator,94061,11,"['Drama', 'Comedy', 'Romance', 'Thriller', 'Action', 'Sci-Fi', 'Crime', 'Adventure', 'War', ""Children's"", 'Mystery', 'Horror', 'Musical', 'Animation', 'Fantasy', 'Film-Noir', 'Documentary', 'Western']"
195,M,Male,25,25-34,12,Programmer,10458,11,"['Drama', 'Comedy', 'Romance', 'Thriller', 'Action', 'Sci-Fi', 'Crime', 'Adventure', 'War', ""Children's"", 'Mystery', 'Horror', 'Musical', 'Animation', 'Fantasy', 'Film-Noir', 'Documentary', 'Western']"
287,M,Male,50,50-55,13,Retired,94706,11,"['Drama', 'Comedy', 'Romance', 'Thriller', 'Action', 'Sci-Fi', 'Crime', 'Adventure', 'War', ""Children's"", 'Mystery', 'Horror', 'Musical', 'Animation', 'Fantasy', 'Film-Noir', 'Documentary', 'Western']"
303,M,Male,25,25-34,7,Executive/Managerial,20006,11,"['Drama', 'Comedy', 'Romance', 'Thriller', 'Action', 'Sci-Fi', 'Crime', 'Adventure', 'War', ""Children's"", 'Mystery', 'Horror', 'Musical', 'Animation', 'Fantasy', 'Film-Noir', 'Documentary', 'Western']"
339,M,Male,50,50-55,7,Executive/Managerial,80207,11,"['Drama', 'Comedy', 'Romance', 'Thriller', 'Action', 'Sci-Fi', 'Crime', 'Adventure', 'War', ""Children's"", 'Mystery', 'Horror', 'Musical', 'Animation', 'Fantasy', 'Film-Noir', 'Documentary', 'Western']"
509,M,Male,25,25-34,2,Artist,55125,11,"['Drama', 'Comedy', 'Romance', 'Thriller', 'Action', 'Sci-Fi', 'Crime', 'Adventure', 'War', ""Children's"", 'Mystery', 'Horror', 'Musical', 'Animation', 'Fantasy', 'Film-Noir', 'Documentary', 'Western']"
551,M,Male,35,35-44,20,Writer,55116,11,"['Drama', 'Comedy', 'Romance', 'Thriller', 'Action', 'Sci-Fi', 'Crime', 'Adventure', 'War', ""Children's"", 'Mystery', 'Horror', 'Musical', 'Animation', 'Fantasy', 'Film-Noir', 'Documentary', 'Western']"
558,M,Male,35,35-44,20,Writer,55108,11,"['Drama', 'Comedy', 'Romance', 'Thriller', 'Action', 'Sci-Fi', 'Crime', 'Adventure', 'War', ""Children's"", 'Mystery', 'Horror', 'Musical', 'Animation', 'Fantasy', 'Film-Noir', 'Documentary', 'Western']"
590,F,Female,35,35-44,6,Doctor/Health Care,98032,11,"['Drama', 'Comedy', 'Romance', 'Thriller', 'Action', 'Sci-Fi', 'Crime', 'Adventure', 'War', ""Children's"", 'Mystery', 'Horror', 'Musical', 'Animation', 'Fantasy', 'Film-Noir', 'Documentary', 'Western']"
673,M,Male,25,25-34,20,Writer,10023,11,"['Drama', 'Comedy', 'Romance', 'Thriller', 'Action', 'Sci-Fi', 'Crime', 'Adventure', 'War', ""Children's"", 'Mystery', 'Horror', 'Musical', 'Animation', 'Fantasy', 'Film-Noir', 'Documentary', 'Western']"
706,M,Male,35,35-44,20,Writer,78664,11,"['Drama', 'Comedy', 'Romance', 'Thriller', 'Action', 'Sci-Fi', 'Crime', 'Adventure', 'War', ""Children's"", 'Mystery', 'Horror', 'Musical', 'Animation', 'Fantasy', 'Film-Noir', 'Documentary', 'Western']"
752,F,Female,25,25-34,3,Clerical/Admin,97401,11,"['Drama', 'Comedy', 'Romance', 'Thriller', 'Action', 'Sci-Fi', 'Crime', 'Adventure', 'War', ""Children's"", 'Mystery', 'Horror', 'Musical', 'Animation', 'Fantasy', 'Film-Noir', 'Documentary', 'Western']"
795,F,Female,35,35-44,14,Sales/Marketing,19147,11,"['Drama', 'Comedy', 'Romance', 'Thriller', 'Action', 'Sci-Fi', 'Crime', 'Adventure', 'War', ""Children's"", 'Mystery', 'Horror', 'Musical', 'Animation', 'Fantasy', 'Film-Noir', 'Documentary', 'Western']"
801,F,Female,25,25-34,20,Writer,95776,11,"['Drama', 'Comedy', 'Romance', 'Thriller', 'Action', 'Sci-Fi', 'Crime', 'Adventure', 'War', ""Children's"", 'Mystery', 'Horror', 'Musical', 'Animation', 'Fantasy', 'Film-Noir', 'Documentary', 'Western']"
873,M,Male,56,56+,6,Doctor/Health Care,19027,11,"['Drama', 'Comedy', 'Romance', 'Thriller', 'Action', 'Sci-Fi', 'Crime', 'Adventure', 'War', ""Children's"", 'Mystery', 'Horror', 'Musical', 'Animation', 'Fantasy', 'Film-Noir', 'Documentary', 'Western']"
905,F,Female,45,45-49,12,Programmer,28655,11,"['Drama', 'Comedy', 'Romance', 'Thriller', 'Action', 'Sci-Fi', 'Crime', 'Adventure', 'War', ""Children's"", 'Mystery', 'Horror', 'Musical', 'Animation', 'Fantasy', 'Film-Noir', 'Documentary', 'Western']"
952,M,Male,56,56+,16,Self-Employed,97478,11,"['Drama', 'Comedy', 'Romance', 'Thriller', 'Action', 'Sci-Fi', 'Crime', 'Adventure', 'War', ""Children's"", 'Mystery', 'Horror', 'Musical', 'Animation', 'Fantasy', 'Film-Noir', 'Documentary', 'Western']"
966,M,Male,56,56+,2,Artist,92262,11,"['Drama', 'Comedy', 'Romance', 'Thriller', 'Action', 'Sci-Fi', 'Crime', 'Adventure', 'War', ""Children's"", 'Mystery', 'Horror', 'Musical', 'Animation', 'Fantasy', 'Film-Noir', 'Documentary', 'Western']"
998,M,Male,45,45-49,20,Writer,10019,11,"['Drama', 'Comedy', 'Romance', 'Thriller', 'Action', 'Sci-Fi', 'Crime', 'Adventure', 'War', ""Children's"", 'Mystery', 'Horror', 'Musical', 'Animation', 'Fantasy', 'Film-Noir', 'Documentary', 'Western']"
1001,M,Male,25,25-34,4,College/Grad Student,90210,11,"['Drama', 'Comedy', 'Romance', 'Thriller', 'Action', 'Sci-Fi', 'Crime', 'Adventure', 'War', ""Children's"", 'Mystery', 'Horror', 'Musical', 'Animation', 'Fantasy', 'Film-Noir', 'Documentary', 'Western']"
1022,M,Male,25,25-34,3,Clerical/Admin,00918,11,"['Drama', 'Comedy', 'Romance', 'Thriller', 'Action', 'Sci-Fi', 'Crime', 'Adventure', 'War', ""Children's"", 'Mystery', 'Horror', 'Musical', 'Animation', 'Fantasy', 'Film-Noir', 'Documentary', 'Western']"
1038,F,Female,56,56+,15,Scientist,20194,11,"['Drama', 'Comedy', 'Romance', 'Thriller', 'Action', 'Sci-Fi', 'Crime', 'Adventure', 'War', ""Children's"", 'Mystery', 'Horror', 'Musical', 'Animation', 'Fantasy', 'Film-Noir', 'Documentary', 'Western']"
1069,M,Male,25,25-34,20,Writer,98105,11,"['Drama', 'Comedy', 'Romance', 'Thriller', 'Action', 'Sci-Fi', 'Crime', 'Adventure', 'War', ""Children's"", 'Mystery', 'Horror', 'Musical', 'Animation', 'Fantasy', 'Film-Noir', 'Documentary', 'Western']"
1218,M,Male,56,56+,15,Scientist,13207,11,"['Drama', 'Comedy', 'Romance', 'Thriller', 'Action', 'Sci-Fi', 'Crime', 'Adventure', 'War', ""Children's"", 'Mystery', 'Horror', 'Musical', 'Animation', 'Fantasy', 'Film-Noir', 'Documentary', 'Western']"
1227,M,Male,50,50-55,1,Academic/Educator,90027,11,"['Drama', 'Comedy', 'Romance', 'Thriller', 'Action', 'Sci-Fi', 'Crime', 'Adventure', 'War', ""Children's"", 'Mystery', 'Horror', 'Musical', 'Animation', 'Fantasy', 'Film-Noir', 'Documentary', 'Western']"
1255,M,Male,25,25-34,17,Technician/Engineer,94110,11,"['Drama', 'Comedy', 'Romance', 'Thriller', 'Action', 'Sci-Fi', 'Crime', 'Adventure', 'War', ""Children's"", 'Mystery', 'Horror', 'Musical', 'Animation', 'Fantasy', 'Film-Noir', 'Documentary', 'Western']"
1279,M,Male,35,35-44,1,Academic/Educator,98502,11,"['Drama', 'Comedy', 'Romance', 'Thriller', 'Action', 'Sci-Fi', 'Crime', 'Adventure', 'War', ""Children's"", 'Mystery', 'Horror', 'Musical', 'Animation', 'Fantasy', 'Film-Noir', 'Documentary', 'Western']"
1281,M,Male,25,25-34,19,Unemployed,97209,11,"['Drama', 'Comedy', 'Romance', 'Thriller', 'Action', 'Sci-Fi', 'Crime', 'Adventure', 'War', ""Children's"", 'Mystery', 'Horror', 'Musical', 'Animation', 'Fantasy', 'Film-Noir', 'Documentary', 'Western']"
1288,F,Female,35,35-44,19,Unemployed,92867,11,"['Drama', 'Comedy', 'Romance', 'Thriller', 'Action', 'Sci-Fi', 'Crime', 'Adventure', 'War', ""Children's"", 'Mystery', 'Horror', 'Musical', 'Animation', 'Fantasy', 'Film-Noir', 'Documentary', 'Western']"
1374,M,Male,50,50-55,1,Academic/Educator,91403,11,"['Drama', 'Comedy', 'Romance', 'Thriller', 'Action', 'Sci-Fi', 'Crime', 'Adventure', 'War', ""Children's"", 'Mystery', 'Horror', 'Musical', 'Animation', 'Fantasy', 'Film-Noir', 'Documentary', 'Western']"
1407,F,Female,35,35-44,15,Scientist,53704,11,"['Drama', 'Comedy', 'Romance', 'Thriller', 'Action', 'Sci-Fi', 'Crime', 'Adventure', 'War', ""Children's"", 'Mystery', 'Horror', 'Musical', 'Animation', 'Fantasy', 'Film-Noir', 'Documentary', 'Western']"
1425,M,Male,1,Under 18,10,K-12 Student,08872,11,"['Drama', 'Comedy', 'Romance', 'Thriller', 'Action', 'Sci-Fi', 'Crime', 'Adventure', 'War', ""Children's"", 'Mystery', 'Horror', 'Musical', 'Animation', 'Fantasy', 'Film-Noir', 'Documentary', 'Western']"
1491,M,Male,18,18-24,4,College/Grad Student,06511,11,"['Drama', 'Comedy', 'Romance', 'Thriller', 'Action', 'Sci-Fi', 'Crime', 'Adventure', 'War', ""Children's"", 'Mystery', 'Horror', 'Musical', 'Animation', 'Fantasy', 'Film-Noir', 'Documentary', 'Western']"
1685,M,Male,35,35-44,12,Programmer,95833,11,"['Drama', 'Comedy', 'Romance', 'Thriller', 'Action', 'Sci-Fi', 'Crime', 'Adventure', 'War', ""Children's"", 'Mystery', 'Horror', 'Musical', 'Animation', 'Fantasy', 'Film-Noir', 'Documentary', 'Western']"
1845,M,Male,25,25-34,2,Artist,10002,11,"['Drama', 'Comedy', 'Romance', 'Thriller', 'Action', 'Sci-Fi', 'Crime', 'Adventure', 'War', ""Children's"", 'Mystery', 'Horror', 'Musical', 'Animation', 'Fantasy', 'Film-Noir', 'Documentary', 'Western']"
1865,F,Female,18,18-24,1,Academic/Educator,94606,11,"['Drama', 'Comedy', 'Romance', 'Thriller', 'Action', 'Sci-Fi', 'Crime', 'Adventure', 'War', ""Children's"", 'Mystery', 'Horror', 'Musical', 'Animation', 'Fantasy', 'Film-Noir', 'Documentary', 'Western']"
1894,F,Female,35,35-44,7,Executive/Managerial,94602,11,"['Drama', 'Comedy', 'Romance', 'Thriller', 'Action', 'Sci-Fi', 'Crime', 'Adventure', 'War', ""Children's"", 'Mystery', 'Horror', 'Musical', 'Animation', 'Fantasy', 'Film-Noir', 'Documentary', 'Western']"
1897,F,Female,50,50-55,2,Artist,94530,11,"['Drama', 'Comedy', 'Romance', 'Thriller', 'Action', 'Sci-Fi', 'Crime', 'Adventure', 'War', ""Children's"", 'Mystery', 'Horror', 'Musical', 'Animation', 'Fantasy', 'Film-Noir', 'Documentary', 'Western']"
1954,M,Male,25,25-34,16,Self-Employed,91402,11,"['Drama', 'Comedy', 'Romance', 'Thriller', 'Action', 'Sci-Fi', 'Crime', 'Adventure', 'War', ""Children's"", 'Mystery', 'Horror', 'Musical', 'Animation', 'Fantasy', 'Film-Noir', 'Documentary', 'Western']"
1980,M,Male,35,35-44,7,Executive/Managerial,06460,11,"['Drama', 'Comedy', 'Romance', 'Thriller', 'Action', 'Sci-Fi', 'Crime', 'Adventure', 'War', ""Children's"", 'Mystery', 'Horror', 'Musical', 'Animation', 'Fantasy', 'Film-Noir', 'Documentary', 'Western']"
1988,F,Female,25,25-34,1,Academic/Educator,85224,11,"['Drama', 'Comedy', 'Romance', 'Thriller', 'Action', 'Sci-Fi', 'Crime', 'Adventure', 'War', ""Children's"", 'Mystery', 'Horror', 'Musical', 'Animation', 'Fantasy', 'Film-Noir', 'Documentary', 'Western']"
2161,F,Female,35,35-44,2,Artist,95521,11,"['Drama', 'Comedy', 'Romance', 'Thriller', 'Action', 'Sci-Fi', 'Crime', 'Adventure', 'War', ""Children's"", 'Mystery', 'Horror', 'Musical', 'Animation', 'Fantasy', 'Film-Noir', 'Documentary', 'Western']"
2174,M,Male,50,50-55,12,Programmer,87505,11,"['Drama', 'Comedy', 'Romance', 'Thriller', 'Action', 'Sci-Fi', 'Crime', 'Adventure', 'War', ""Children's"", 'Mystery', 'Horror', 'Musical', 'Animation', 'Fantasy', 'Film-Noir', 'Documentary', 'Western']"
